"";"id_siae";"categorie_juridique_code";"code_naf";"siret_signature";"siret_actualise";"adresse_admin_code_insee";"annee";"effectif"
"390";58476;5699;"8299Z";53876295600018;53742512600027;"77373";2025;1
"391";88110;5453;"4931Z";43271227100019;33529194400031;"02321";2025;22
"392";63086;7355;"1629Z";53369589600019;38163575400025;"70322";2025;28
"393";82421;5699;"7111Z";88000258900013;83234059000013;"38269";2025;12
"394";66650;5560;"4520A";26590527300016;48986382900011;"74250";2025;10
"395";78005;9300;"5920Z";38899178800034;31545808300096;"69286";2025;49
"396";4127;9223;"9102Z";34193150900028;21270229400019;"56143";2025;46
"397";43358;7355;"8559A";39036313300021;26590107400020;"74010";2025;39
"398";58045;8210;"";81103119400012;43259239200026;"74081";2025;48
"399";20458;1600;"9411Z";38424546000025;20003329800015;"92014";2025;25
"400";34945;5558;"8220Z";88396410800012;35170804500064;"81222";2025;30
"401";6469;7210;"7810Z";89213692000014;33055039300053;"42168";2025;48
"402";30903;5710;"1624Z";77784331900057;37865830600030;"33119";2025;2
"403";38578;NA;"4329A";51364510100017;33180271000037;"60684";2025;32
"404";14183;5660;"9529Z";80114643200050;87871099500068;"14047";2025;19
"405";27447;7366;"8211Z";41290983000025;83114945500022;"53084";2025;12
"406";58251;5710;"3103Z";85102473700013;20008339200015;"69243";2025;38
"407";102;5499;"4931Z";38353672900031;33094250900051;"51454";2025;31
"408";63401;7220;"3812Z";90485127600017;90118991000010;"79024";2025;43
"409";64196;5202;"8710B";53792827700186;43524192200051;"59183";2025;25
"410";68053;9221;"7729Z";90061938800011;80795778200038;"91041";2025;17
"411";99762;1600;"8790A";34302993000025;50208502000019;"27016";2025;49
"412";36965;1600;"4771Z";40776005700015;92301368400017;"59343";2025;18
"413";89061;7331;"5320Z";33968832700032;95085515500020;"01238";2025;26
"414";84825;7357;"3314Z";75170343000049;34780707500028;"97222";2025;16
"415";87125;7357;"7022Z";41095690800025;41024758900014;"44150";2025;46
"416";21849;4120;"5320Z";75146925500036;88942321600023;"13103";2025;27
"417";47881;9230;"3314Z";34161302400049;45133852900204;"53054";2025;1
"418";68081;5202;"9609Z";92421612000015;98935974000010;"16281";2025;38
"419";54291;5202;"4754Z";45133854500176;38292619400046;"06155";2025;38
"420";18999;5460;"8129B";78331234100044;20004349500015;"59574";2025;23
"421";61292;7348;"4399C";38831334800046;33788870500049;"38454";2025;44
"422";24707;6901;"4333Z";90539761800018;50796672900034;"14371";2025;20
"423";28428;7366;"4332A";32827441000062;40219166200541;"85146";2025;22
"424";71450;7367;"1071C";41206860300031;50937775000013;"52448";2025;1
"425";50738;5699;"7410Z";77564204400074;53030909500046;"77152";2025;7
"426";90441;5710;"7810Z";43493548200050;78360196600261;"73065";2025;35
"427";5688;9220;"3812Z";40012567000028;40406331500034;"60623";2025;25
"428";5995;7354;"9311Z";88955774000012;51022036100024;"69227";2025;7
"429";66851;9260;"5920Z";20005941800018;40314042900180;"71270";2025;15
"430";91702;5558;"1071C";45133854500010;77560447300055;"54280";2025;44
"431";63242;1800;"8542Z";77805921200028;20006908600011;"37195";2025;3
"432";82786;9223;"0811Z";88260674200014;37895624700027;"38317";2025;19
"433";6146;6597;"9601B";50177759300028;84425570300010;"74081";2025;12
"434";15014;7355;"3103Z";49344110900052;79079576900021;"88115";2025;24
"435";48986;5660;"9102Z";52968348400016;82835092600030;"25230";2025;8
"436";75338;5499;"1512Z";50474718900026;80185048800025;"76157";2025;21
"437";89704;1900;"7911Z";53335640800039;38420642100040;"62193";2025;11
"438";76199;5499;"4779Z";89100058000060;35044872600082;"16090";2025;25
"439";47200;9220;"1072Z";38763298700021;34316777100033;"40310";2025;8
"440";71728;9900;"1071C";48153690200028;34962234000017;"31582";2025;40
"441";52409;5499;"7312Z";50796672900232;37978330100052;"03008";2025;37
"442";47405;7210;"9511Z";40000219200021;75170343000148;"14228";2025;32
"443";25435;9260;"8129B";80260726700019;26020372400042;"92063";2025;17
"444";4492;5499;"0125Z";81404545600013;42361532700032;"53097";2025;27
"445";85077;6901;"1071A";49978501200042;39984511400020;"76476";2025;25
"446";7560;NA;"5610B";45346019800063;42079681500033;"38382";2025;14
"447";41629;6901;"8110Z";52246253000026;88096979500314;"14143";2025;28
"448";88899;9221;"9522Z";32989045300015;38200372100042;"23079";2025;8
"449";29347;9222;"9102Z";39763646500015;38115917700033;"59155";2025;49
"450";76944;5202;"9524Z";30506455200022;81522870500019;"23045";2025;46
"451";66089;9230;"7990Z";38791118300045;21780621500547;"83129";2025;7
"452";15351;5498;"9329Z";50916493500033;53092770600024;"31451";2025;9
"453";28155;5460;"1512Z";84949010700018;34786813500026;"71106";2025;40
"454";17756;5458;"8122Z";81054375100012;40101593800558;"93070";2025;5
"455";73850;9223;"1624Z";52378445200014;33269290400045;"91179";2025;29
"456";37569;7366;"4771Z";81890281900015;41952326100016;"02554";2025;35
"457";45065;5699;"8810A";38795095900032;20006613200016;"22093";2025;44
"458";85417;7346;"9529Z";87929604400016;38758257000033;"09194";2025;35
"459";53689;5515;"1814Z";82477653800020;39044193900027;"62207";2025;21
"460";31195;5498;"1624Z";82369094600012;82229756000143;"67152";2025;32
"461";13644;7366;"4939B";81360816300024;97907378000012;"27428";2025;38
"462";56513;5599;"9529Z";41129366500021;89981912200016;"75114";2025;5
"463";21204;5453;"1101Z";53335640800039;83794855300016;"67043";2025;4
"464";48531;4140;"5210B";34068428100066;48122990400018;"89263";2025;46
"465";54253;7348;"7022Z";78956615500014;30101236500039;"71445";2025;41
"466";47337;5202;"8891A";33775996300032;50208502000019;"87111";2025;47
"467";54813;7331;"1396Z";39455403400055;51364510100017;"38485";2025;17
"468";85156;7210;"1629Z";92845865200015;42433786300049;"63003";2025;34
"469";25606;7346;"4120A";35091639100260;89217217200025;"78043";2025;23
"470";73673;5710;"1071A";39036313300021;80261526000030;"87111";2025;27
"471";37280;8210;"8790B";82112660400015;53186517800010;"95063";2025;33
"472";7982;NA;"7490B";89473402900016;42064090600111;"29119";2025;8
"473";63544;5202;"0122Z";83140731700013;48133325000068;"25112";2025;5
"474";43988;9221;"4673A";44434567200059;38367939600028;"72289";2025;31
"475";73526;5202;"0122Z";39887793600037;33824477500031;"56036";2025;43
"476";17012;6901;"9103Z";38379296700010;34204168800033;"02168";2025;31
"477";57424;5599;"7111Z";43439121500010;35340282900033;"73124";2025;22
"478";78710;7348;"5320Z";40219166200491;44226414900018;"47095";2025;4
"479";36854;6597;"4511Z";26300025900055;52968348400016;"60463";2025;46
"480";70291;5660;"3103Z";31988472200038;38768261000242;"87090";2025;49
"481";41858;5560;"0130Z";44193007000020;90387873400016;"16279";2025;10
"482";60327;8210;"1629Z";84125358600025;39960397600032;"54043";2025;42
"483";68063;5499;"4771Z";42397980600019;37958130900026;"14538";2025;40
"484";92657;7361;"8531Z";38983844200041;26570178900017;"06152";2025;13
"485";25517;7354;"4399B";26300199200019;20004349500015;"55040";2025;41
"486";38980;5202;"2620Z";53407394500022;51926055800043;"76108";2025;12
"487";11124;8210;"8532Z";92421612000015;31088077800157;"11397";2025;36
"488";73790;7367;"3314Z";90184233600033;20006613200016;"34154";2025;34
"489";88817;7367;"7410Z";85087299500012;80144125400027;"29061";2025;15
"490";9883;NA;"0122Z";38353672900031;52364823600025;"62034";2025;3
"491";6928;1900;"5610A";35298532900023;48153690200028;"31061";2025;7
"492";80218;7346;"5590Z";90040863400013;26974018900023;"59343";2025;19
"493";13975;5498;"4941A";80144125400027;88204367200212;"74133";2025;9
"494";57100;7354;"9609Z";39256775600037;90272447500014;"2B287";2025;32
"495";54881;1800;"4399D";43263532400036;43253701700043;"56123";2025;27
"496";73665;9222;"4617A";39875166900027;84282903800020;"24322";2025;49
"497";3372;6597;"0811Z";83323718300011;39392507800056;"56083";2025;44
"498";39662;7345;"4939B";41024758900014;39447644400010;"79170";2025;45
"499";2158;5720;"3317Z";51752269400010;77554456201023;"44043";2025;37
"500";18325;7357;"8412Z";52838298900010;20005941800018;"35001";2025;34
"501";38187;5498;"1101Z";81196084800018;39455403400055;"24064";2025;11
"502";23192;9220;"4120A";20007129800018;35016791200038;"37109";2025;17
"503";2779;1200;"7490B";40821728900011;83088945700057;"13214";2025;17
"504";363;5453;"3213Z";85129740800011;32097973500018;"01451";2025;44
"505";58552;5460;"8899A";40101593800657;82364619500029;"97502";2025;10
"506";80279;5699;"0130Z";40101593800657;50396176500016;"2B148";2025;49
"507";30102;4120;"5610A";45232444500025;53880427900031;"87156";2025;40
"508";26399;9260;"7410Z";85169304400022;39978109500019;"89055";2025;16
"509";21962;4140;"4942Z";80767395900019;40093087100019;"17300";2025;44
"510";3745;5558;"1512Z";45284508400022;33918926800040;"80190";2025;31
"511";65847;5660;"1086Z";34302993000025;42503249700017;"88529";2025;15
"512";40828;9260;"8219Z";20006663700071;43399472000046;"13103";2025;39
"513";81425;1200;"0113Z";34302219000049;78203081100122;"07058";2025;15
"514";63669;4120;"3109B";50910039200026;88204367200378;"58117";2025;35
"515";57251;9260;"8110Z";89793929400012;41307750400087;"13213";2025;10
"516";30845;5560;"5621Z";35405323300020;52467428000010;"94028";2025;4
"517";90194;7345;"7111Z";42202182400038;30101236500195;"67048";2025;6
"518";43381;9222;"8532Z";88130326700010;53330782300013;"54430";2025;37
"519";27128;5515;"9411Z";33307509100061;42098491600015;"13202";2025;48
"520";5284;7348;"8710B";42213614300084;37925351100024;"77118";2025;44
"521";66745;5660;"9311Z";40338118900030;83756379000018;"54547";2025;42
"522";32621;7367;"8129B";26570169800010;53874179400019;"62620";2025;21
"523";50736;9230;"8413Z";34302993000025;26192723000092;"04070";2025;42
"524";13594;7210;"8211Z";43356359000036;32697828500061;"90099";2025;14
"525";87124;NA;"7010Z";81044413300013;82461183400022;"29170";2025;3
"526";41321;1200;"8211Z";37906513900022;38989059100230;"59390";2025;12
"527";92477;7348;"4120B";50937775000179;39300820600046;"80266";2025;30
"528";53464;8210;"4774Z";90835488900028;91843100800021;"62502";2025;39
"529";39527;9300;"5610C";37816144200082;40101593800582;"57716";2025;42
"530";91314;5458;"8121Z";50980445600010;33036509900036;"01014";2025;35
"531";17681;9260;"4939A";39392507800072;81897446100035;"58117";2025;11
"532";43280;6901;"0125Z";37813885300023;39446223800046;"85097";2025;22
"533";94744;5558;"8219Z";80776989800014;21270229400019;"76255";2025;2
"534";11048;8210;"4791B";90839313500029;82392244800019;"97361";2025;41
"535";25713;5560;"5610B";49991984300064;41290983000033;"86244";2025;36
"536";28233;5720;"9529Z";39369696800055;49344483000084;"68118";2025;24
"537";38559;5202;"8531Z";40092140900068;48191646800020;"88516";2025;7
"538";90093;5515;"1396Z";91176725900011;53248708900031;"86140";2025;13
"539";23588;7367;"9524Z";78411526300203;48877909100013;"34145";2025;19
"540";40728;5560;"8790B";82121141400015;37880168200105;"88351";2025;6
"541";77656;7357;"4617A";87752750700017;89433556100011;"97116";2025;34
"542";13817;9260;"9329Z";34466179800027;84977656200019;"44215";2025;44
"543";24024;6597;"5621Z";48986382900011;42271631600027;"69286";2025;19
"544";52868;5202;"3101Z";81515984300011;78997880600014;"10325";2025;39
"545";16133;5460;"1629Z";42882904800027;49239950600178;"33063";2025;50
"546";82908;5498;"6209Z";87931478900014;84510779600045;"66009";2025;13
"547";57240;9221;"4333Z";39986426300039;95085515500020;"30334";2025;6
"548";80459;6597;"7112B";34466828000029;38768261000242;"16223";2025;20
"549";49092;9260;"1071A";33055039300038;40009722600023;"41018";2025;5
"550";39720;1200;"1085Z";40101593800988;41389082300037;"78362";2025;10
"551";14134;4120;"8220Z";37875832000014;39984511400020;"50537";2025;10
"552";82450;4120;"6110Z";26590107400020;33491262300058;"24234";2025;30
"553";11881;9221;"9511Z";40116107000032;49032371400041;"24571";2025;24
"554";49957;6597;"4771Z";92344954000015;82080123100029;"14371";2025;19
"555";36447;7348;"4120A";88016764800059;39372644300020;"37154";2025;2
"556";85428;6901;"3312Z";49392087000018;50983553400017;"58079";2025;8
"557";54712;5560;"3103Z";84510779600128;51078963900026;"97311";2025;38
"558";9135;8210;"8211Z";24561441700054;41460454600047;"61222";2025;5
"559";17617;7366;"1413Z";82392244800019;41933964300035;"30077";2025;50
"560";66450;7355;"6110Z";40058084100049;21740133000014;"16281";2025;17
"561";75532;7331;"9001Z";84153041300027;31658190900116;"38140";2025;30
"562";23141;NA;"1039A";42977864000020;50177956500040;"56152";2025;2
"563";45248;5660;"8121Z";82014702300023;42368778900028;"38158";2025;28
"564";34273;7367;"8710A";34350633300032;52110866200060;"26197";2025;8
"565";12810;7367;"8211Z";50796672900216;82229756000101;"61169";2025;16
"566";73760;4120;"1051C";38000577700038;38073003600056;"37132";2025;39
"567";29336;9230;"5610A";33974220700063;77562703700275;"29103";2025;1
"568";78517;5660;"6209Z";31752800800236;82513639300022;"36034";2025;23
"569";94172;7346;"9492Z";84831742600049;39876637800069;"60157";2025;22
"570";87660;5710;"9004Z";92283529300015;81126320100014;"97223";2025;2
"571";17121;5720;"8110Z";39266454600018;88301724600041;"78297";2025;34
"572";83666;1800;"";49991984300031;38989059100099;"75117";2025;39
"573";33159;7220;"8122Z";37975602600058;82236812200013;"89263";2025;33
"574";70342;8210;"4932Z";90040863400013;20004360200016;"69243";2025;19
"575";47448;7367;"5590Z";38292619400038;49344483000084;"76484";2025;25
"576";46025;9221;"1051C";50506471700018;33820960400085;"86137";2025;17
"577";72359;7210;"7721Z";82121141400015;48825979700022;"38239";2025;28
"578";61811;6901;"5911A";48487395500039;42346756200025;"04197";2025;17
"579";65774;1200;"8219Z";83944455100015;90846375500060;"51108";2025;35
"580";648;8210;"4211Z";32390090200012;31965995900013;"48107";2025;32
"581";93551;7355;"3811Z";84239992500010;41015324100022;"78498";2025;13
"582";21315;1900;"7820Z";92301368400017;41946979600025;"97220";2025;16
"583";80828;5720;"1629Z";51220498300047;50796672900307;"69264";2025;25
"584";46966;9230;"0161Z";90840134200021;40821728900011;"68300";2025;24
"585";66796;5202;"4399C";52536073100018;42146749900024;"94046";2025;38
"586";319;NA;"5610A";34324219400029;49344483000134;"87002";2025;13
"587";80033;9221;"1399Z";50506471700018;88204367200089;"28110";2025;15
"588";98709;7346;"8220Z";40064434000020;53887697000038;"31555";2025;32
"589";61299;7345;"7410Z";43986503100025;38128472800049;"72176";2025;42
"590";84381;7220;"7111Z";90764600400024;51931834900015;"78545";2025;13
"591";16311;7355;"8810B";41015324100022;33340132100026;"92046";2025;14
"592";82719;5202;"1085Z";83070223900013;50372269600047;"28085";2025;1
"593";204;7210;"5610A";80448468100015;40206000800032;"16408";2025;13
"594";52281;9222;"1413Z";50208502000019;42333682500025;"80266";2025;37
"595";16093;5560;"8219Z";52325744200021;40854322100092;"97408";2025;30
"596";33241;5599;"8219Z";77537037200044;34157127100020;"36034";2025;48
"597";39382;4120;"3213Z";21110327000016;83109755500021;"44069";2025;31
"598";35811;4120;"7022Z";50804429400025;42231015100085;"71543";2025;25
"599";41968;1200;"5920Z";39164212100035;49036616800030;"40246";2025;22
"600";28218;5660;"8299Z";53423021400023;48048342900043;"62108";2025;3
"601";47173;9900;"0161Z";39035922200051;80953089200029;"67048";2025;40
"602";45349;5558;"9529Z";83004064800081;82371229400060;"97415";2025;46
"603";34137;7354;"4211Z";75232961500039;37997247400025;"97610";2025;35
"604";91220;5560;"7220Z";52043832600032;39872261100033;"33207";2025;14
"605";36078;5558;"1071C";82369094600012;44190864700031;"97307";2025;11
"606";69681;9222;"1086Z";53286921100013;43824075600058;"63300";2025;40
"607";4912;1200;"4669A";51458691600033;83756379000018;"88351";2025;23
"608";92126;1200;"3312Z";49876599900012;81054375100012;"2B152";2025;39
"609";98417;5560;"7990Z";26590574500013;90846370600030;"13054";2025;33
"610";20779;7210;"4331Z";81955794300019;38417512100043;"28404";2025;27
"611";32110;7357;"7729Z";82112660400015;77562407501391;"97414";2025;45
"612";69480;7346;"5210B";77567227219785;88016764800059;"56193";2025;32
"613";48147;9222;"3812Z";26590249400011;53903809100044;"54286";2025;18
"614";76123;5458;"7220Z";21560188100018;53229330500027;"93070";2025;2
"615";86893;1800;"0811Z";51934468300023;24570095000042;"97223";2025;42
"616";26169;7210;"6312Z";89297011200017;50804429400041;"76540";2025;2
"617";70351;5710;"0130Z";95260912100019;47779781500024;"59588";2025;32
"618";79355;5498;"0162Z";83051400600014;50008495900021;"59071";2025;24
"619";68408;NA;"4520B";31956003300015;45346019800063;"07186";2025;26
"620";20017;5460;"0811Z";53105957400016;84156435400022;"54395";2025;41
"621";98251;7331;"9524Z";38786009100082;47752478900039;"39379";2025;44
"622";92675;5558;"4723Z";80495904700015;38030348700033;"67180";2025;41
"623";80609;5710;"8413Z";25110164800011;38082491200055;"77243";2025;33
"624";45958;7361;"1629Z";77560248501000;53043810000030;"14341";2025;26
"625";42906;7357;"8810A";84112506500018;48828240100014;"97403";2025;50
"626";10568;5710;"5911A";33055039300020;83794855300016;"04049";2025;4
"627";52043;1200;"0122Z";49344483000134;89750935200026;"52534";2025;46
"628";93468;7366;"2562B";40524339500069;26760054200018;"44213";2025;46
"629";74757;5558;"5229B";48193735700020;33055039300046;"33039";2025;40
"630";74965;7354;"8542Z";33368412400717;84140952700014;"10033";2025;11
"631";94857;1200;"4399D";38810469700023;51934468300023;"23045";2025;15
"632";11398;7361;"4311Z";41119906000046;38156190100046;"22251";2025;38
"633";91564;5202;"8610Z";89920905000017;84977656200019;"2B093";2025;5
"634";10274;7346;"4311Z";84115565800013;49260037400036;"86139";2025;22
"635";63165;7366;"8292Z";53290258200040;34311451800057;"91687";2025;1
"636";35051;9221;"8122Z";45100329700012;43398806000037;"54027";2025;26
"637";65439;1600;"4669A";53061288600016;52364823600033;"59533";2025;34
